overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"12 27, 2017",A11ITBGMKWXL4K,0385376715,{'Format:': ' Hardcover'},Erin,So cute!,Five Stars,1514332800,
5.0,,True,"12 13, 2017",A2IOIPPLKD33WO,0385376715,{'Format:': ' Hardcover'},Anne J,Gift,gift,1513123200,
5.0,2,True,"11 30, 2017",A2XU0F10T1NBNO,0385376715,{'Format:': ' Hardcover'},Amazon Customer,Great little book. Sweet art. Great message of hope and future wishes for children.  Bought it for Rohingya refugee children school in Bangladesh. Thought that the children needed a message like that.,A sweet children's book with a message of hope and a good future.,1512000000,
5.0,,True,"11 28, 2017",A116DJPXYUE3CX,0385376715,{'Format:': ' Hardcover'},Funny Face,"Very sweet book with darling illustrations. My daughter requests this often, and we always talk about which of the characters we want to be in that moment. The ballerina in the pink skirt? The baby with the cute glasses? The child in the pencil outfit because he/she could write beautiful stories? I love reading this because it's the perfect amount of words for a bedtime book for my three year old and it stays fresh to us both even after repeated readings.",Instant classic,1511827200,
4.0,,True,"11 26, 2017",A12RPWV045WE69,0385376715,{'Format:': ' Hardcover'},"S from PHX, AZ",great message but the book did not grab my kids,great message but the book did not grab my kids,1511654400,
5.0,,True,"11 26, 2017",A2ZAO1J4JU6DVQ,0385376715,{'Format:': ' Hardcover'},Taylor,Such a sweet book with beautiful pictures.,Five Stars,1511654400,
4.0,,True,"11 24, 2017",A1O1FN957O10Z,0385376715,{'Format:': ' Hardcover'},gammyG,"Beautiful little story, bought as a gift for my granddaughter (4yo).",Four Stars,1511481600,
5.0,,True,"11 23, 2017",A40CAJ9AMAWDH,0385376715,{'Format:': ' Hardcover'},Stacie,Super cute book.  Love it.,Five Stars,1511395200,
5.0,,True,"11 22, 2017",A1RYU35Y0FLWH2,0385376715,{'Format:': ' Hardcover'},Teresa Mason,cannot wait to read it with my grandson,Five Stars,1511308800,
5.0,,True,"11 21, 2017",AFRXGTM39SH3W,0385376715,{'Format:': ' Hardcover'},Wendy Conner,This is the book that teacher sign each year for my son!,Five Stars,1511222400,
5.0,,True,"11 20, 2017",A3JITLVENC8FWF,0385376715,{'Format:': ' Hardcover'},Amazon Customer,Great book my daughter loves it!,Five Stars,1511136000,
5.0,,True,"11 19, 2017",A25CPNTS3RYXCB,0385376715,{'Format:': ' Hardcover'},Wendy,Cute book with a great message!,Cute book!,1511049600,
5.0,,True,"11 16, 2017",A3E0L786MRKS4T,0385376715,{'Format:': ' Hardcover'},Amazon Customer,"ordered this book for great grand child in another state
books make such wonderful ""mailable"" gifts for little ones.
Happily for me, the love books as much as I do.",ordered this book for great grand child in another state books make such wonderful ...,1510790400,
3.0,,False,"11 15, 2017",A1L7ZTSJEN191T,0385376715,{'Format:': ' Kindle Edition'},Tracey Watts,"Very good story with great illustrations. There isn't a lot going on, plot-wise, but the story has the same theme that is found in ""Oh The Places You'll Go!"", by Dr. Seuss. The illustrations, alone, keep my daughter intrigued.",Very good story with great illustrations,1510704000,
5.0,,True,"11 12, 2017",A2K9WSKG5X8YVR,0385376715,{'Format:': ' Hardcover'},Bev Jacobs,This book is adorable. Im sure my grandson will love it,Beautiful book,1510444800,
5.0,,True,"11 12, 2017",A4APCKB2HJT76,0385376715,{'Format:': ' Hardcover'},Chanda Curry,"This explains beautifully every sentimental feeling and thought you have, when you hold your child the first time. We all wish the best and most wonderful things for them..I wish all the wonderful things you will be captures our feelings and thoughts. Lovely and beautiful.",Have tissue ready,1510444800,
5.0,,False,"11 11, 2017",ASDW1J8E729QA,0385376715,{'Format:': ' Hardcover'},Valjulia,"I was searching for a book to give to a mom-to-be for her baby shower, but had a hard time finding what I was looking for: a book that conveyed the love any parent has for their child. I came across this book, but hesitated for a minute to purchase it because I feel uncomfortable buying books sight unseen (especially if they're a gift). The positive reviews for this book finally convinced me, and I was not disappointed!

This book is simply gorgeous. The message is simple, and one I believe any parent (or grandparent, or really any other family member) would understand and want to share with their children: ""No matter what you choose to do or who you choose to be, I will always love you."" It is a beautiful message about unconditional love. Paired with beautiful and whimsical illustrations of children expressing their creativity, this book is touching without being ridiculous or too cutesy.

While this book doesn't contain a ""story"" that would excite a young child and keep them captivated, I still think it is a great book to read together with your child, simply for its beautiful message. It's a message every child should frequently hear. In fact, I love this book so much I'm about to order a copy for my own children!",Simply beautiful,1510358400,
5.0,4,True,"11 7, 2017",A1I4YAA9N1VVU7,0385376715,{'Format:': ' Hardcover'},fonts,I purchased this for my 3 year old granddaughter.  I lived with her for a year and moved recently.  Wanted her to have something special from me and this book is perfect.  The illustrations are beautiful and I hope she will think of me when she looks at it.  Thank you!,Perfect,1510012800,
5.0,,True,"11 5, 2017",A3JCPPUS017RUL,0385376715,{'Format:': ' Hardcover'},Mary Faye Biggers,Gave this in baby shower. She loved it!,Book,1509840000,
5.0,,True,"11 1, 2017",A1O57J6D6RBY30,0385376715,{'Format:': ' Hardcover'},hae moon jung,good,Five Stars,1509494400,
5.0,,True,"10 30, 2017",A1VUHC6FQR0YIG,0385376715,{'Format:': ' Hardcover'},T. St. Pierre,Got this for a baby shower and wrote in the book to the baby instead of a card.  Sweet book.,Sweet book.,1509321600,
5.0,,True,"10 29, 2017",A2V6IDPVRYSVXA,0385376715,{'Format:': ' Hardcover'},Linda Beach,I would order this book again.,Sweet book,1509235200,
5.0,,True,"10 25, 2017",A1SMPQRL9DDJD6,0385376715,{'Format:': ' Hardcover'},sheila,Grandchildren loved this,A must gave for children,1508889600,
5.0,,True,"10 22, 2017",A2CHWCY6GUI2AM,0385376715,{'Format:': ' Hardcover'},Matthew C.,"Really positive children's book, great for gifts!",Perfect Children's Book!,1508630400,
5.0,,True,"10 22, 2017",A4F30BBX2HVKW,0385376715,{'Format:': ' Hardcover'},Al D.,"My daughter and I love to read this book and talk about all the possibilities of what she might be when she grows up! The illustrations are simple and it has such a good, wholesome message.  It does touch my heart strings a bit, but I can get through it without crying unlike some other books ;).",Perfect dreamer book,1508630400,
5.0,,True,"10 11, 2017",A2X6IR76N0E9LL,0385376715,{'Format:': ' Hardcover'},Amazon Customer,love it,Five Stars,1507680000,
5.0,,True,"10 7, 2017",A37TFW5934N6PE,0385376715,{'Format:': ' Hardcover'},Erin,"This is a wonderfully cute and sentimental book. I love reading it to my kids, and it makes me consider how fleeting childhood is and how I should take advantage of it!",Wonderfully Cute and Sentimental,1507334400,
5.0,,True,"10 7, 2017",A38V0JEP833R6S,0385376715,{'Format:': ' Hardcover'},Barbara Lamaire,I bought this book for my nephew as he is soon to be a new daddy. The book is adorable.,The book is adorable.,1507334400,
5.0,,True,"09 29, 2017",A1UQZBPI0BH3A2,0385376715,{'Format:': ' Hardcover'},Jess Lizzy,"purchased for a friend, but I fell in love with this book and got it's companion (dream animals). the art and writing style is beautiful, I'll be getting these for my kid one day",but I fell in love with this book and got it's companion (dream animals),1506643200,
5.0,,True,"09 27, 2017",A3JTLLK94RW3HC,0385376715,{'Format:': ' Hardcover'},Amazon Customer,"A simply lovely book, a must have for your children's library.",Lovely book,1506470400,
5.0,,True,"09 27, 2017",A1PKSARTJR15S,0385376715,{'Format:': ' Hardcover'},SandyGal,Gave it to my great granddaughter.  Really liked it!!,Five Stars,1506470400,
5.0,,False,"09 27, 2017",A1E7KFW9JEWHZS,0385376715,{'Format:': ' Hardcover'},Katherine Maddox,I truly love The Wonderful Things You Will Be. It is unlike all the other affirmation books available to children. The wonderful messages are given in a warm. loving and gentle way. A lovely book to read anytime but especially at bedtime. The illustrations are simply glorious. This is a must have picture book.,Unique and Joyful,1506470400,
5.0,2,True,"09 27, 2017",AFYUB4DBISCIT,0385376715,{'Format:': ' Hardcover'},Olya M,Love this story! Beautiful illustrations and wonderful words of encouragement. Would recommend for anyone!,Love this story!,1506470400,
5.0,10,True,"09 21, 2017",ALZ12R8LKOAYN,0385376715,{'Format:': ' Kindle Edition'},Harold &amp; Jean,"Reading books to my children is my absolute favorite part of our day.  Every evening and most rainy days, my two youngest children and I cuddle up on the couch and together we read stories.  Our collection is ever growing and I am always delighted to find a book that I am genuinely excited to add to our shelf.  Their current ages are three and five so we spend a great deal of time enjoying picture books.  We received our copy of The Wonderful Things You Will Be by Emily Winfield Martin as a birthday gift.  This quickly became our favorite picture book and here is why.

Illustrations:
Before even beginning the story, I fell in love with the whimsical illustrations.  The pictures are so unique, soft, precious and warm.  I found myself so captivated by the magical images on each page that I paused long after the words were read to absorb the beauty and detail. The children in the story are drawn with such care and each one is so individual and incredible.  Its  almost too wonderful to keep on the bookshelf and deserves to be framed and hung on the wall.

Originality:
As I said before, we spend a significant amount of time reading in our family and its always a treat to find something completely new and original to add to our collection.  Emily Winfield Martin has blessed us with just that.  The Wonderful Things You Will Be stands out in a category of its own by combining outstanding, one of a kind artistic beauty with an encouraging and heartwarming message.  There isn't another book on our shelf that compares.  Her style is truly her own and greets readers with an individual experience they will want to reread over and over again.

Message:
The message of the tale is in the voice of a parent to their child.  It starts with the parent wondering aloud about who their young child will grow up to be.  From the very beginning, it portrays a strong message that, as a parent, they are certain that their child is someone they want to know.  Other childrens books do a great job of reassuring love between a parent and child but this adds another beautiful element to that message. Not only does it affirm that the parent will love the child, whoever they grow up to be, but it puts a great deal of excitement on all of the possible ways they can become their very own person.  It encourages adventure, taking care of others, individuality, wholesome character traits and creativity.  It says to go be everything you were created to be and I will love you with wonder and admiration.  What a powerful and uplifting message to children of any age.  Heck, what a powerful message for adults!

Story Flow:
When reading aloud, it is always enjoyable to be able to read a story with a steady, easy to follow flow.  This story is laid out in a comfortable progression of rhyming phrases without being sing-songy.  Each page contains a small amount of script while the captivating illustrations tell the story right along with the the written word.  The language is vivid, fun and adds character and creativity to this wonderful story.

It Doesnt Get Old:  I like Dr. Suess and admire his work, however, I can only read the tongue twisting silliness so many times before my head starts spinning.  How refreshing to have a story that you and your children can enjoy over and over again.  My kids have their favorite stories to listen to that aren't always my favorites to read repeatedly.  Its a blessing to have this book as a family favorite.  Each time I turn the page the kids point to the children in the illustrations and pick which one they want to be.  Its an easy choice and enjoyable for all us.

The Wonderful Things You Will Be has become my go to baby shower gift.  The last mom-to-be I gifted it to admitted to crying the first time she read it.  Perhaps it was just the hormones, but I venture to say that she truly appreciated the beauty and sincerity of this wonderful book.  Your family library is not complete without this gem.  This is a story book I cherish and long to share with every other child I hold dear.",Reading books to my children is my absolute favorite part of our day,1505952000,
5.0,,True,"09 20, 2017",A17K7LUZMM79QL,0385376715,{'Format:': ' Hardcover'},Laura Wilson,"Adorable! I'm giving this as a baby shower gift, and I will be buying another one for my son.",So Cute!,1505865600,
5.0,,True,"09 20, 2017",A1TF9DBNMNK7PC,0385376715,{'Format:': ' Hardcover'},LAL,I love this book for it's illustrations and precious message.,Illustrations,1505865600,
5.0,,True,"09 17, 2017",A5MXR5D9UDYX5,0385376715,{'Format:': ' Hardcover'},Kathie,bought this for my first great grand-daughter who will be here at the end of November!!!!,Five Stars,1505606400,
5.0,,False,"09 16, 2017",A1RBOPOLJYBIVR,0385376715,{'Format:': ' Hardcover'},BKMom,This is a beautiful book that will have you tearing up. It is an empowering book that puts into words all the broad dreams we have for our kids. I just bought it for my nephew because I loved it so much for my girls. Buy it. Its wonderful.,Beautiful empowering book,1505520000,
