Id,neg,neu,pos,compound,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,target_compound,rank,title
10368,0.0,0.784,0.216,0.7003,5.0,True,"03 10, 2014",AB7RM4U3HJID0,0399230033,{'Format:': ' Paperback'},Arlo,"This quickly became my grandson's favorite bedtime book, I got him a gorilla so they could listen together, now it's one of my favorites too.",loved it,1394409600,,,0.7,4.0,"Good Night, Gorilla"
10495,0.0,0.833,0.167,0.7003,5.0,False,"06 9, 2009",A1KS73OBCC6FKD,0399230033,{'Format:': ' Hardcover'},Amazon Customer,"This is one of my 18 month olds favorites - great illustrations.  My husband loves it too (he is not a big reader) - he doesn't have to read it, but just describe what is going on in the pictures.",Another Favorite,1244505600,,,0.7,4.0,"Good Night, Gorilla"
10521,0.024,0.84,0.136,0.9001,5.0,False,"04 9, 2008",A192RG0VKC4LSM,0399230033,{'Format:': ' Board book'},Judith J. Johnson,"I have lost track of how many copies I have bought of this title!  It is my MUST gift for baby showers. I recently ordered ninety copies for a project called BOOKS AND BIBS.  Every child born at our local hospital will receive GOOD NIGHT, GORILLA and a bib that has ""Read to Me"" on it!  I am a retired elementary librarian and I can guarantee a positive response to this book used as a read-aloud.  My not-quite-two year old granddaughter came home one evening and went all through her house calling ""Rilla!  Rilla!  Where are you?""","Good Night, Gorilla",1207699200,,,0.9,4.0,"Good Night, Gorilla"
10377,0.0,0.577,0.423,0.8999,5.0,True,"01 9, 2014",A59B4Z0R6VLJL,0399230033,{'Format:': ' Board book'},N. H,What a wonderful picture book! Open the book and let the fun begin.  What a naughty little Gorilla...what a wonderful story,Delightful,1389225600,,,0.9,4.0,"Good Night, Gorilla"
29976,0.136,0.751,0.113,0.1002,2.0,True,"02 9, 2014",A3CS0GM5T5FFFM,0439023521,{'Format:': ' Kindle Edition'},mike,"after reading the first hunger games book, i guess its hard to make up for such an amazing book into a series, revolt is the main plot of this book, although its well written, it leaves you wishing you just read the first one and stopped there,, i don't like the series as it takes away from the theme of the Hunger Games.",not what i expected,1391904000,,,0.1,45.0,The Hunger Games (Book 1)
12132,0.123,0.766,0.111,0.1045,3.0,False,"08 28, 2016",ATHM77438GQJY,0439023521,{'Format:': ' Kindle Edition'},karen f.,"Unfortunately, it is very hard to write a book as good as the Hunger Games, and this book is just not of the same caliber.  Nonetheless, for those readers who are hooked on the series, this book keeps the story alive for Book Three.","Not as good as Book One, but worth reading",1472342400,,,0.1,45.0,The Hunger Games (Book 1)
22216,0.198,0.501,0.3,0.3003,4.0,True,"12 12, 2014",A1CYM5S26MD61Z,0439023521,{'Format:': ' Kindle Edition'},joann,"Really enjoyed ,wasn't  ready for  it  to  end.",Happy,1418342400,,,0.3,45.0,The Hunger Games (Book 1)
17637,0.065,0.832,0.103,0.2994,5.0,True,"06 8, 2015",ALT3ACLREUPB4,0439023521,{'Format:': ' Kindle Edition'},Fashionista with a budget,"I was hooked from page one, book one and couldn't put it down!  The characters were developed so well you really rooted for them, or in some cases didn't!  Recommend .",Engrossing,1433721600,,,0.3,45.0,The Hunger Games (Book 1)
26841,0.126,0.755,0.119,0.4998,4.0,True,"07 7, 2014",A3EQSBPDJFJXXK,0439023521,{'Format:': ' Kindle Edition'},Je-Na,"very rarely is the movie better than the book . Anyone who knows me can agree that I LOVE the movies . In this case it is . The book better than the movie . The Hunger Games is one of those books that the movie will leave a lot of unanswered questions and reading the book fills those holes . Being that I saw the movie long before reading the book , I enjoyed it for the most part except until the end Katniss seemed whiny and childish . She's supposed to be 16 & the sole provider for her family . Example , during the games Katniss being severely upset with the death of Foxface . Sad , yes , that they are put in that situation but the sad reality is that only ONE could live .

May the odds be ever in your favor !

During the games , every chapter is hunting and hunting , filling my canteen , more hunting , sleeping in my sleeping bag oh yes and hunting . OMG enough already , there was more survival over conversation . We get it , I understood the need to eat , with it being the HUNGER games !! Extremely drawn out scenes and extremely boring scenes . More interesting stuff , the moat annoying and unnerving part of the book was probably Katniss's unlikable whining . Why I continued to read it is beyond me because I DID like it !!! But I loved the movie so much with my obsession with it that I had to continue reading !! Yes , some of the scenes are far better read on screen than in paper but that's just on the imagination of movie makers . I can see this being ons of those awful books that are included in required reading in school . Except not so awful . An instant classic .",somewhat boring but enjoyable,1404691200,,,0.5,45.0,The Hunger Games (Book 1)
21702,0.187,0.551,0.262,0.4997,5.0,False,"12 27, 2014",A1YAECBI0LFHC2,0439023521,{'Format:': ' Kindle Edition'},Judy Lindsay,I didn't think I'd like the Hunger Games but got hooked.  Very Good,Five Stars,1419638400,,,0.5,45.0,The Hunger Games (Book 1)
30180,0.062,0.723,0.215,0.6999,4.0,True,"02 2, 2014",A2BZXJZ5GGEIOK,0439023521,{'Format:': ' Kindle Edition'},Emma Spencer,"I don't like how it left me hanging. but other than that I loved It. can't wait to read
 the next book.",Ok,1391299200,,,0.7,45.0,The Hunger Games (Book 1)
25353,0.144,0.504,0.352,0.6998,5.0,True,"08 29, 2014",A2LRSZCZO8V904,0439023521,{'Format:': ' Kindle Edition'},Jaime Takacs,"So glad there is a happy ending. I would have been so sad otherwise. Now,I a am ready for the movie!",happy ending,1409270400,,,0.7,45.0,The Hunger Games (Book 1)
16472,0.121,0.512,0.367,0.9001,5.0,False,"08 14, 2015",A27OPVC7EVH5HQ,0439023521,{'Format:': ' Kindle Edition'},Unknown,Enjoyed all of the Hunger Games books. Be sure to read the books in order.  Mockingly good read. . Even tho there was war.  Book ended on positive note and hope better life ahead.,Mockingjay a good book to read.  it ties the Hunger Games together.,1439510400,,,0.9,45.0,The Hunger Games (Book 1)
10969,0.0,0.577,0.423,0.8999,5.0,True,"06 17, 2017",AUF26XITEP6AR,0439023521,{'Format:': ' Kindle Edition'},Amy M.,"Great reading-couldn't put it down! Reading this trilogy was like watching a movie with a great director, cast, and crew.",Fabulous!,1497657600,,,0.9,45.0,The Hunger Games (Book 1)
12979,0.153,0.664,0.183,0.1067,3.0,True,"10 22, 2016",A35LHI5571652U,0439064864,{'Format:': ' Hardcover'},Robert W. Allan III,I think Jim Kay's illustrations of Dobby were almost cartoonish compared to other drawings. I was very disappointed since it was so badly drawn and Dobby is one of my favorite characters. I hope he does a better job next time.,Bad Dobby,1477094400,,,0.1,20.0,Harry Potter and the Chamber of Secrets
15881,0.078,0.829,0.093,0.1134,2.0,False,"10 2, 2014",A20HR2J5TT55R1,0439064864,{'Format:': ' Kindle Edition'},LILA,it was interesting and I had previously read book 1 upon the insistence of my grandsons....I do not believe that I wish to read more books in the series.,not for me,1412208000,,,0.1,20.0,Harry Potter and the Chamber of Secrets
16897,0.058,0.869,0.073,0.3006,5.0,True,"12 30, 2013",A3FUV9UEQXM5FI,0439064864,{'Format:': ' Hardcover'},William Sebren,"Not my favorite book in the series, but you'll probably hear that about the first two books from a lot of people. By all means this is an important book in the series and I'd never suggest anyone skip this one over or read it half-heartedly, but thankfully this is the last book you'll read in the series before you realize that there is more darkness to the Harry Potter universe than anyone first noticed.",Harry Potter!,1388361600,,,0.3,20.0,Harry Potter and the Chamber of Secrets
16895,0.0,0.896,0.104,0.2975,5.0,False,"12 30, 2013",A1HFR6NR63R0EJ,0439064864,{'Format:': ' Kindle Edition'},Kalina Allen,Harry Potter never gets old- reading the chamber of secrets was almost like reading it for the very first time.,Fantastic,1388361600,,,0.3,20.0,Harry Potter and the Chamber of Secrets
12234,0.089,0.722,0.19,0.5003,5.0,False,"01 30, 2017",A6ADFBGMPJDSR,0439064864,{'Format:': ' Kindle Edition'},Weeping Aingeal,"I'm not even sure how many times I've read this book, I love the whole series. I'm a certified Potterhead.",I love the whole series,1485734400,,,0.5,20.0,Harry Potter and the Chamber of Secrets
13076,0.026,0.897,0.077,0.4985,5.0,True,"10 9, 2016",A2U8VZ29RK2AVO,0439064864,{'Format:': ' Hardcover'},Tigger,"High praise from all reviewers including myself so I just wanted to mention if you or anyone else noticed any other ""Easter Eggs"" in the illustrations besides the obvious differences in the Hogwarts Greenhouses on the end sheets.
Look closely at the bird nest at the top of the chimney on the right side of the greenhouse and you will find other differences in the greenhouse pictures as well, but I won't spoil the thrill of the hunt for you. All of the illustrations are worth a closer look.
I will be ordering more for gifts to my family right now!",Easter Egg Hunt!,1475971200,,,0.5,20.0,Harry Potter and the Chamber of Secrets
11076,0.0,0.734,0.266,0.7003,5.0,False,"03 23, 2018",A24ZZORJA5REU1,0439064864,{'Format:': ' Kindle Edition'},Kindle CustomerGMClark,I like everything about the book. I can't wait to read the rest of the books. I enjoyed these very much h,Great book. I finally let my daughter talk me into reading these books,1521763200,,,0.7,20.0,Harry Potter and the Chamber of Secrets
11951,0.0,0.508,0.492,0.7003,5.0,True,"03 31, 2017",A235LXHHULU8N6,0439064864,{'Format:': ' Audio CD'},Sue Townsend,"Good to listen to in car, good voice.",Good voice,1490918400,,,0.7,20.0,Harry Potter and the Chamber of Secrets
13241,0.0,0.572,0.428,0.9,5.0,False,"08 29, 2016",A1TC2R3OBKATEJ,0439064864,{'Format:': ' Kindle Edition'},D. Brinkoetter,"Good for an escape.  Light read for an adult, but still fun.  Why 8 more words?  There's better reviews than mine.",Fun,1472428800,,,0.9,20.0,Harry Potter and the Chamber of Secrets
19223,0.0,0.812,0.188,0.9001,4.0,False,"04 13, 2006",A3KZZ9JRY9FROO,0439064864,{'Format:': ' Hardcover'},Justin Sanders,"Now comes book two which continues the adventure of harry potter in his second year at hogwarts. With a new defense against the dark arts teacher and the strage phenomena of students turing into stone harry must find out the cause before its too lat.

Great followup to the first book great for the youngest of us",The next book in the series,1144886400,,,0.9,20.0,Harry Potter and the Chamber of Secrets
15615,0.2,0.594,0.206,0.0862,2.0,False,"02 16, 2016",A3NHWME78UX456,0439139600,{'Format:': ' Kindle Edition'},C A Lavery,I am rereading this series on kindle.  First 3 books grand.  Goblet of Fire poorly edited for kindle passages repeat or are missing throughout book very disappointed  Certainly glad I did not buy but read this for free.  Very poor quality,2.5 stars for this edition of book 5 for book d,1455580800,,,0.1,17.0,Harry Potter And The Goblet Of Fire
18477,0.141,0.703,0.157,0.1536,1.0,False,"05 13, 2011",A1VRGQWLYKFIAO,0439139600,{'Format:': ' Paperback'},anoymous,"That is, until I was at a party and two of my friends gave the Harry Potter saga such a ringing endorsement that I was convinced I was missing out. I picked up the fourth book and was determined to read it, to reconsider my stance on the series.

I quickly got through 200 pages, but it was then that I came to the same crisis I always do when reading a Harry Potter book: Do I really want to go on?

And as always, the answer was no. So in keeping with my MO that ""Life is too short to read books you're not interested in,"" I put it down and have no regrets.

Sorry, Harry and the gang, I just have no interest in you or your adventures. I guess I never really ""got"" this phenomenon, and that's OK with me. There are better books out there.","So after suffering through the first three books of this series, I vowed never to carry on and finish it.",1305244800,2,,0.1,17.0,Harry Potter And The Goblet Of Fire
20324,0.051,0.899,0.05,0.2973,5.0,False,"04 24, 2001",A3VSER15NVIHO5,0439139600,{'Format:': ' Hardcover'},Michael Demmons,"With all of the hype surrounding Harry Potter, I would bet that many people will pass over these books as nothing more than a fad. That would be unfortunate.  I was one of the people who bought them on a whim. I was taking a friend of mine to the Atlanta airport, when I noticed ""Harry Potter and the Goblet of Fire"" on the shelf at a bookstore. Knowing that they would fly off the shelves if I didn't grab a copy (I had heard about the book on the news that evening), I bought a copy. Not only that, but I bought a copy of each of them (I'm one of those people who, in the heat of the moment, believes that if I don't get one now, I'll never be able to!)
I decided I would give them to my 8 year old niece for Christmas. Now, I heard the stories about how ""evil"" the books were supposed to be, so I decided to read the first one - just to see. I was HOOKED.
I read all the books the week I bought them. I gave my niece a card and $20.00 for Christmas.
Sure, these books may be the epitome of mass market publication. And you might get sick of seeing Harry Potter everywhere. But when it comes down to it, the books are good. Ignore the trinkets, the bookends, posters, glasses, stuffed animals and all the hype. Buy the books. take it from this 30+ year old kid - they are every bit as enjoyable as they are made out to be.",My Favorite of the Four!,988070400,,,0.3,17.0,Harry Potter And The Goblet Of Fire
20957,0.124,0.734,0.142,0.2973,5.0,False,"07 28, 2000",AH9OH1CFY3WB7,0439139600,{'Format:': ' Hardcover'},postoak,"This book is not quite as satisfying as books 1, 2, and 3. (I thought 2 better than 1 and 3 better than 2.) This is for three reasons.  Most importantly, the 20 pages in which the book reaches its climax is going to  frighten the younger members of the core audience.  It's like a Stephen  King novel for those 20 pages.  Additionally, I found the first 150 pages  or so annoying because, although I suppose necessary, they delayed the  characters from getting to Hogswart's.  Finally, be warned this book  doesn't come to a satisfactory conclusion like the first 3 -- things are  left very much ""in progress"".","Flawed, but still a 5 star effort",964742400,,,0.3,17.0,Harry Potter And The Goblet Of Fire
18232,0.0,0.855,0.145,0.5023,5.0,True,"01 16, 2013",A260GV7NQGTGMB,0439139600,{'Format:': ' Hardcover'},Karen Stiffler,"Love this series, big fan.  I had the paperbacks but wanted the hardbacks to keep in my Library. I will read them many times before they are passed on.",Harry Potter,1358294400,,,0.5,17.0,Harry Potter And The Goblet Of Fire
18647,0.0,0.917,0.083,0.5023,4.0,False,"08 28, 2007",A3A4WX83NZASRQ,0439139600,{'Format:': ' Paperback'},Daniel A. Scott,"This book had more twists and turns then the maze at the Triwizard tournement. It was a bit slow at first, but made up for it at the end. Like alway's I'm looking forward to the next one.",Another year behind him!,1188259200,,,0.5,17.0,Harry Potter And The Goblet Of Fire
15657,0.0,0.784,0.216,0.6997,5.0,False,"02 2, 2016",A1MT3DQUUR73B8,0439139600,{'Format:': ' Kindle Edition'},Koel,"Highly recommended for anyone who loves fantasy. Harry Potter keeps you captured all along.
Looking forward to reading the next in the series",Breathtaking,1454371200,,,0.7,17.0,Harry Potter And The Goblet Of Fire
21328,0.0,0.791,0.209,0.7003,5.0,False,"07 11, 2000",A1VMIBRD783JX9,0439139600,{'Format:': ' Hardcover'},Tom Gray,I bought this book for my granddaughter. Her absolute delight in receivng it was worth infintiely more than the small sum that I paid for it.,A Delight,963273600,,,0.7,17.0,Harry Potter And The Goblet Of Fire
